Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
BAESF_00001	-	scaffold_1	-	604	1074	79.523331	25.294474	36.289833
BAESF_00002	-	scaffold_1	-	1207	1751	1.964103	0.624734	0.896303
BAESF_00003	-	scaffold_1	-	3150	4409	7.294658	2.320257	3.328859
BAESF_00004	-	scaffold_1	-	5929	8027	8.708376	2.769926	3.973998
BAESF_00005	-	scaffold_1	-	8125	8894	8.968572	2.852689	4.092736
BAESF_00006	-	scaffold_1	-	10734	13550	11.106750	3.532792	5.068476
BAESF_00007	-	scaffold_1	-	13990	15061	16.936794	5.387190	7.728970
BAESF_00008	-	scaffold_1	-	18296	20299	0.610554	0.194203	0.278621
BAESF_00009	-	scaffold_1	+	23029	25236	10.017409	3.186299	4.571364
BAESF_00010	-	scaffold_1	+	26432	29594	1.973511	0.627727	0.900596
BAESF_00011	-	scaffold_1	-	29616	30635	0.000000	0.000000	0.000000
BAESF_00012	-	scaffold_1	+	31187	32541	34.973740	11.124312	15.959986
BAESF_00013	-	scaffold_1	-	32622	32834	6.014084	1.912937	2.744479
BAESF_00014	-	scaffold_1	-	34566	38058	8.913829	2.850197	4.089160
BAESF_00015	-	scaffold_1	+	38164	40440	8.589193	2.732017	3.919609
BAESF_00016	-	scaffold_1	+	40539	43330	25.250006	8.031424	11.522637
BAESF_00017	-	scaffold_1	+	47150	47658	0.363458	0.115607	0.165861
BAESF_00020	-	scaffold_1	-	49999	51920	2.024074	0.643810	0.923670
BAESF_00021	-	scaffold_1	+	52347	54715	0.452580	0.143955	0.206531
BAESF_00022	-	scaffold_1	-	54904	56476	127.752838	40.635128	58.298985
BAESF_00023	-	scaffold_1	-	56707	61029	19.431883	6.180818	8.867583
BAESF_00024	-	scaffold_1	-	62334	65482	670.024963	232.957565	334.222870
BAESF_00025	-	scaffold_1	+	65561	66986	709.067261	225.537369	323.577148
BAESF_00026	-	scaffold_1	+	67072	69455	1530.141357	486.701447	698.267700
BAESF_00027	-	scaffold_1	-	69208	71610	96.975677	30.845648	44.254074
BAESF_00028	-	scaffold_1	+	71693	76997	35.489449	11.288346	16.195324
BAESF_00029	-	scaffold_1	+	76977	79235	235.350082	76.196960	109.319336
BAESF_00030	-	scaffold_1	-	79242	80372	15.827912	5.034481	7.222940
BAESF_00031	-	scaffold_1	+	80871	82430	18.891783	6.009025	8.621113
BAESF_00032	-	scaffold_1	+	82375	88857	80.337715	25.553509	36.661469
BAESF_00033	-	scaffold_1	-	88898	89427	49.962265	15.891805	22.799879
BAESF_00034	-	scaffold_1	+	89490	92826	167.946365	53.419731	76.640976
BAESF_00035	-	scaffold_1	+	92803	95192	68.394104	23.001381	32.999950
BAESF_00036	-	scaffold_1	+	95226	96767	16.368395	5.206396	7.469586
BAESF_00037	-	scaffold_1	-	96744	100443	126.605377	40.270149	57.775349
BAESF_00038	-	scaffold_1	-	103327	104345	78.267906	24.895153	35.716930
BAESF_00039	-	scaffold_1	+	104435	108651	37.799847	12.023229	17.249657
BAESF_00040	-	scaffold_1	-	108862	109836	0.450256	0.143216	0.205471
BAESF_00041	-	scaffold_1	-	110412	111594	136.702133	43.481686	62.382919
BAESF_00042	-	scaffold_1	+	111903	116532	55.321972	17.596600	25.245737
BAESF_00043	-	scaffold_1	+	116766	117276	264.629395	84.172295	120.761497
BAESF_00044	-	scaffold_1	+	117302	118880	215.167297	68.439583	98.189873
BAESF_00045	-	scaffold_1	+	118866	121856	9.743988	3.099330	4.446591
BAESF_00046	-	scaffold_1	+	122422	125801	3.327568	1.058420	1.518509
BAESF_00047	-	scaffold_1	-	125877	129693	13.251893	4.215111	6.047395
BAESF_00048	-	scaffold_1	-	129803	132269	8.401195	2.672220	3.833818
BAESF_00049	-	scaffold_1	+	133220	133548	11.492249	3.655410	5.244396
BAESF_00050	-	scaffold_1	-	133691	134539	55.794327	17.746843	25.461294
BAESF_00051	-	scaffold_1	+	136311	143836	81.176727	27.398354	39.308262
BAESF_00052	-	scaffold_1	+	143827	145984	12.926368	4.247135	6.093339
BAESF_00053	-	scaffold_1	+	146037	148115	8.446031	2.720848	3.903584
BAESF_00054	-	scaffold_1	-	148107	149505	217.994034	69.338699	99.479828
BAESF_00055	-	scaffold_1	-	149709	150327	56.128735	17.853210	25.613899
BAESF_00056	-	scaffold_1	-	150383	150699	70.743904	22.501945	32.283413
BAESF_00057	-	scaffold_1	-	150815	155206	90.501221	28.786278	41.299507
BAESF_00058	-	scaffold_1	-	155198	158644	77.084709	24.518806	35.176991
BAESF_00059	-	scaffold_1	-	158703	159267	2.130973	0.677812	0.972452
BAESF_00060	-	scaffold_1	-	159488	160435	133.544403	42.477287	60.941914
BAESF_00061	-	scaffold_1	+	160291	161125	8.221741	2.615139	3.751925
BAESF_00062	-	scaffold_1	+	161720	165938	7.592414	2.440337	3.501137
BAESF_00063	-	scaffold_1	-	166095	169277	22.230291	7.070925	10.144615
