Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-SPPG_00002	-	NW_015971537.1	+	3444	5699	0.236341	0.039516	0.076168
gene-SPPG_00005	-	NW_015971537.1	+	9795	11161	0.904641	0.151255	0.291547
gene-SPPG_00006	-	NW_015971537.1	-	11636	13280	0.475069	0.079431	0.153105
gene-SPPG_08809	-	NW_015971537.1	+	15294	20010	6.202965	1.037128	1.999089
gene-SPPG_00010	-	NW_015971537.1	-	20258	22922	0.395018	0.066047	0.127306
gene-SPPG_00011	-	NW_015971537.1	+	23339	26361	0.174306	0.029144	0.056175
gene-SPPG_00012	-	NW_015971537.1	-	26665	27996	0.619371	0.103558	0.199611
gene-SPPG_00013	-	NW_015971537.1	+	29178	30465	77.245285	12.915313	24.894585
gene-SPPG_00014	-	NW_015971537.1	-	30890	32941	274.459869	45.889339	88.452835
gene-SPPG_00015	-	NW_015971537.1	+	33783	35249	8266.244141	1382.105469	2664.042480
gene-SPPG_00016	-	NW_015971537.1	+	35560	36913	356.045502	59.530350	114.746223
gene-SPPG_00017	-	NW_015971537.1	+	36942	38984	174.669174	29.265741	56.410439
gene-SPPG_00018	-	NW_015971537.1	+	39070	39714	46.427818	7.762672	14.962742
gene-SPPG_00019	-	NW_015971537.1	-	39912	42723	1.918589	0.320786	0.618322
gene-SPPG_08810	-	NW_015971537.1	+	42926	44188	1.408333	0.235471	0.453877
gene-SPPG_00020	-	NW_015971537.1	+	45330	48591	3.114889	0.520805	1.003865
gene-SPPG_00021	-	NW_015971537.1	-	48514	50028	143.778290	24.039545	46.336819
gene-SPPG_00022	-	NW_015971537.1	+	50215	54149	76.570107	12.802424	24.676987
gene-SPPG_08811	-	NW_015971537.1	-	54255	57678	190.293823	31.816883	61.327831
gene-SPPG_08812	-	NW_015971537.1	-	57771	59078	78.933983	13.197661	25.438818
gene-SPPG_00024	-	NW_015971537.1	+	59055	61570	1752.401367	292.999268	564.763367
gene-SPPG_00025	-	NW_015971537.1	-	62285	63915	28.247545	4.722954	9.103610
gene-SPPG_08813	-	NW_015971537.1	+	64665	65418	1.698085	0.283918	0.547258
gene-SPPG_00026	-	NW_015971537.1	+	66079	67591	0.000000	0.000000	0.000000
gene-SPPG_00027	-	NW_015971537.1	+	68204	71119	5.675262	0.968139	1.866112
gene-SPPG_00028	-	NW_015971537.1	+	71245	72780	15.482780	2.588701	4.989785
gene-SPPG_00029	-	NW_015971537.1	-	72274	73837	27.502754	4.598425	8.863579
gene-SPPG_00030	-	NW_015971537.1	-	73955	75833	4608.549805	770.543640	1485.241943
gene-SPPG_00031	-	NW_015971537.1	+	76449	79580	1917.974121	320.682831	618.124084
gene-SPPG_00032	-	NW_015971537.1	-	79254	83076	31.900122	5.333660	10.280761
gene-SPPG_00033	-	NW_015971537.1	+	83618	85318	27323.087891	4568.385742	8805.675781
gene-SPPG_00034	-	NW_015971537.1	-	85057	88037	2.631215	0.439936	0.847987
gene-SPPG_00035	-	NW_015971537.1	+	88631	91055	11.993801	2.005348	3.865358
gene-SPPG_00036	-	NW_015971537.1	+	91198	93641	112.921455	18.880323	36.392288
gene-SPPG_00037	-	NW_015971537.1	-	93592	95606	1.021441	0.170784	0.329190
gene-SPPG_00038	-	NW_015971537.1	-	96521	98478	3193.318604	533.918823	1029.141724
gene-SPPG_00039	-	NW_015971537.1	+	98809	99538	242.541046	40.552555	78.166046
gene-SPPG_08814	-	NW_015971537.1	+	99678	101308	94.077744	15.729679	30.319344
gene-SPPG_00040	-	NW_015971537.1	-	101187	103379	5.304962	0.886983	1.709681
gene-SPPG_00041	-	NW_015971537.1	+	103494	105045	206.619919	34.546585	66.589401
gene-SPPG_00042	-	NW_015971537.1	+	105535	106987	4624.452148	773.202454	1490.366821
gene-SPPG_00043	-	NW_015971537.1	-	107043	108195	433.121429	74.764687	144.110779
gene-SPPG_00044	-	NW_015971537.1	+	108352	110859	97.040649	16.225073	31.274227
gene-SPPG_00045	-	NW_015971537.1	-	110685	111828	855.343628	143.012360	275.659851
gene-SPPG_00046	-	NW_015971537.1	+	112601	113649	11.613034	1.941684	3.742645
gene-SPPG_00047	-	NW_015971537.1	+	113971	115046	2.671004	0.446588	0.860810
gene-SPPG_00048	-	NW_015971537.1	-	115126	115953	3171.993896	530.353333	1022.269104
gene-SPPG_00049	-	NW_015971537.1	-	116076	119190	40.257759	6.731046	12.974257
gene-SPPG_00050	-	NW_015971537.1	+	119437	119894	32.531647	5.439250	10.484288
gene-SPPG_00051	-	NW_015971537.1	+	120108	122883	115.868057	19.372992	37.341919
gene-SPPG_00052	-	NW_015971537.1	+	123091	126640	17.753771	2.968408	5.721679
gene-SPPG_00053	-	NW_015971537.1	-	126577	127552	490.840454	82.067894	158.187897
gene-SPPG_08815	-	NW_015971537.1	+	127967	129110	37.293518	6.235429	12.018943
gene-SPPG_00054	-	NW_015971537.1	-	128259	129978	368.607025	61.630627	118.794556
gene-SPPG_00055	-	NW_015971537.1	+	130099	134143	9.494554	1.587477	3.059902
gene-SPPG_00056	-	NW_015971537.1	-	134265	135707	27.821495	4.651718	8.966303
gene-SPPG_00057	-	NW_015971537.1	-	136405	138380	49.909966	8.344882	16.084967
gene-SPPG_00058	-	NW_015971537.1	-	138641	142527	273.271210	45.690598	88.069748
gene-SPPG_00059	-	NW_015971537.1	-	143905	146004	32.286034	5.398184	10.405132
gene-SPPG_00060	-	NW_015971537.1	+	146838	147777	80.347527	13.434004	25.894375
gene-SPPG_00061	-	NW_015971537.1	+	150594	151337	2.736559	0.457549	0.881937
gene-SPPG_00062	-	NW_015971537.1	-	153786	154414	142.463776	23.819761	45.913177
gene-SPPG_00063	-	NW_015971537.1	+	154532	155740	194.524475	32.524246	62.691284
gene-SPPG_08816	-	NW_015971537.1	+	155842	159018	14.260207	2.384289	4.595775
gene-SPPG_00066	-	NW_015971537.1	-	158962	160408	3330.742432	556.895874	1073.430542
gene-SPPG_00067	-	NW_015971537.1	+	160513	165757	34.803062	5.819027	11.216320
gene-SPPG_00068	-	NW_015971537.1	-	165275	169872	21.643772	3.618811	6.975348
gene-SPPG_00069	-	NW_015971537.1	+	170028	175182	1.239897	0.207309	0.399594
gene-SPPG_00070	-	NW_015971537.1	+	175297	176836	1.186467	0.198376	0.382374
gene-SPPG_00071	-	NW_015971537.1	-	176614	177573	12.031357	2.011627	3.877462
gene-SPPG_00072	-	NW_015971537.1	+	177726	183450	64.521080	10.787842	20.793833
gene-SPPG_00073	-	NW_015971537.1	-	183718	185971	20.455889	3.420198	6.592517
gene-SPPG_00074	-	NW_015971537.1	+	186274	188470	10.327234	1.726700	3.328258
gene-SPPG_00075	-	NW_015971537.1	+	189563	197749	315.542114	52.758236	101.692802
gene-SPPG_00076	-	NW_015971537.1	-	197896	198617	2996.151611	500.952698	965.598694
gene-SPPG_00077	-	NW_015971537.1	-	198638	213976	30.333817	5.071775	9.775972
gene-SPPG_00078	-	NW_015971537.1	+	214174	215689	2737.631104	457.728424	882.282776
gene-SPPG_00079	-	NW_015971537.1	-	215569	216383	7.361296	1.230799	2.372396
gene-SPPG_00080	-	NW_015971537.1	+	216836	218167	26.887486	4.495553	8.665290
gene-SPPG_00081	-	NW_015971537.1	-	218336	223139	17.465576	2.920949	5.630201
gene-SPPG_00082	-	NW_015971537.1	+	223443	225224	28.091026	4.696784	9.053166
gene-SPPG_00084	-	NW_015971537.1	+	226648	227328	6.766520	1.131353	2.180712
gene-SPPG_10002	-	NW_015971537.1	-	227327	227399	0.000000	0.000000	0.000000
gene-SPPG_00085	-	NW_015971537.1	+	227421	229890	89.882668	15.028267	28.967356
gene-SPPG_00086	-	NW_015971537.1	-	229726	231228	4053.603271	677.757263	1306.393921
gene-SPPG_00087	-	NW_015971537.1	+	231304	233235	7446.094727	1252.754395	2414.715088
gene-SPPG_00088	-	NW_015971537.1	-	233122	235770	218.159470	36.475983	70.308365
