Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-SPPG_00002	-	NW_015971537.1	+	3444	5699	0.287907	0.052857	0.084648
gene-SPPG_00004	-	NW_015971537.1	+	7670	9466	0.000000	0.000000	0.000000
gene-SPPG_00005	-	NW_015971537.1	+	9795	11161	0.409283	0.075140	0.120334
gene-SPPG_00006	-	NW_015971537.1	-	11636	13280	2.573407	0.472449	0.756612
gene-SPPG_08809	-	NW_015971537.1	+	15294	20010	1.885714	0.346196	0.554422
gene-SPPG_00010	-	NW_015971537.1	-	20258	22922	0.695927	0.127765	0.204611
gene-SPPG_00011	-	NW_015971537.1	+	23339	26361	1.028472	0.188816	0.302383
gene-SPPG_00012	-	NW_015971537.1	-	26665	27996	4.957519	0.910146	1.457570
gene-SPPG_00013	-	NW_015971537.1	+	29178	30465	642.608215	117.975815	188.934509
gene-SPPG_00014	-	NW_015971537.1	-	30890	32941	2.855716	0.524278	0.839615
gene-SPPG_00015	-	NW_015971537.1	+	33783	35249	24.994034	4.588631	7.348546
gene-SPPG_00016	-	NW_015971537.1	+	35560	36913	1808.513794	332.023285	531.724731
gene-SPPG_00017	-	NW_015971537.1	+	36942	38984	116.331978	21.402912	34.276085
gene-SPPG_00018	-	NW_015971537.1	+	39070	39714	80.012321	14.689384	23.524580
gene-SPPG_00019	-	NW_015971537.1	-	39912	42723	12.760289	2.342649	3.751678
gene-SPPG_08810	-	NW_015971537.1	+	42926	44188	33.619999	6.172263	9.884683
gene-SPPG_00020	-	NW_015971537.1	+	45330	48591	105.234535	19.319906	30.940214
gene-SPPG_00021	-	NW_015971537.1	-	48514	50028	257.032806	47.188404	75.570724
gene-SPPG_00022	-	NW_015971537.1	+	50215	54149	93.804245	17.221432	27.579573
gene-SPPG_08811	-	NW_015971537.1	-	54255	57678	187.633514	34.447456	55.166504
gene-SPPG_08812	-	NW_015971537.1	-	57771	59078	149.358871	27.420650	43.913296
gene-SPPG_00024	-	NW_015971537.1	+	59055	61570	196.563400	36.086884	57.791996
gene-SPPG_00025	-	NW_015971537.1	-	62285	63915	103.666199	19.031977	30.479105
gene-SPPG_08813	-	NW_015971537.1	+	64665	65418	5.583210	1.025016	1.641531
gene-SPPG_00026	-	NW_015971537.1	+	66079	67591	0.246564	0.045266	0.072493
gene-SPPG_00027	-	NW_015971537.1	+	68204	71119	64.094688	12.047795	19.294161
gene-SPPG_00028	-	NW_015971537.1	+	71245	72780	42.137402	7.735965	12.388901
gene-SPPG_00029	-	NW_015971537.1	-	72274	73837	227.719131	41.806736	66.952156
gene-SPPG_00030	-	NW_015971537.1	-	73955	75833	27.939739	5.129430	8.214619
gene-SPPG_00031	-	NW_015971537.1	+	76449	79580	6.116458	1.122915	1.798312
gene-SPPG_00032	-	NW_015971537.1	-	79254	83076	146.797379	26.950388	43.160187
gene-SPPG_00033	-	NW_015971537.1	+	83618	85318	34.072716	6.255377	10.017787
gene-SPPG_00034	-	NW_015971537.1	-	85057	88037	120.057861	22.041307	35.298450
gene-SPPG_00035	-	NW_015971537.1	+	88631	91055	71.687653	13.161066	21.077030
gene-SPPG_00036	-	NW_015971537.1	+	91198	93641	99.655273	18.295614	29.299845
gene-SPPG_00037	-	NW_015971537.1	-	93592	95606	47.286697	8.681319	13.902855
gene-SPPG_00038	-	NW_015971537.1	-	96521	98478	8.952932	1.643660	2.632269
gene-SPPG_00039	-	NW_015971537.1	+	98809	99538	39.902985	7.325751	11.731956
gene-SPPG_08814	-	NW_015971537.1	+	99678	101308	49.645920	9.114447	14.596496
gene-SPPG_00040	-	NW_015971537.1	-	101187	103379	81.496704	14.961901	23.961008
gene-SPPG_00041	-	NW_015971537.1	+	103494	105045	168.190399	30.877913	49.449993
gene-SPPG_00042	-	NW_015971537.1	+	105535	106987	14636.779297	2687.152100	4303.388672
gene-SPPG_00043	-	NW_015971537.1	-	107043	108195	450.991547	85.463646	136.867310
gene-SPPG_00044	-	NW_015971537.1	+	108352	110859	113.845917	20.900862	33.472065
gene-SPPG_00045	-	NW_015971537.1	-	110685	111828	795.581482	146.060028	233.910492
gene-SPPG_00046	-	NW_015971537.1	+	112601	113649	120.311607	22.087893	35.373055
gene-SPPG_00047	-	NW_015971537.1	+	113971	115046	1.036245	0.190243	0.304668
gene-SPPG_00048	-	NW_015971537.1	-	115126	115953	12570.365234	2307.781006	3695.837891
gene-SPPG_00049	-	NW_015971537.1	-	116076	119190	88.755234	16.294487	26.095102
gene-SPPG_00050	-	NW_015971537.1	+	119437	119894	16.879747	3.098936	4.962848
gene-SPPG_00051	-	NW_015971537.1	+	120108	122883	48.471138	8.898769	14.251096
gene-SPPG_00052	-	NW_015971537.1	+	123091	126640	33.827827	6.210418	9.945786
gene-SPPG_00053	-	NW_015971537.1	-	126577	127552	10.863710	1.994458	3.194061
gene-SPPG_08815	-	NW_015971537.1	+	127967	129110	26.880909	4.935040	7.903309
gene-SPPG_00054	-	NW_015971537.1	-	128259	129978	368.050018	67.569946	108.211113
gene-SPPG_00055	-	NW_015971537.1	+	130099	134143	135.746033	24.921484	39.910961
gene-SPPG_00056	-	NW_015971537.1	-	134265	135707	81.617760	14.984125	23.996599
gene-SPPG_00057	-	NW_015971537.1	-	136405	138380	65.672867	12.056818	19.308611
gene-SPPG_00058	-	NW_015971537.1	-	138641	142527	74.205612	13.623336	21.817341
gene-SPPG_00059	-	NW_015971537.1	-	143905	146004	55.363174	10.164072	16.277437
gene-SPPG_00060	-	NW_015971537.1	+	146838	147777	8.104718	1.487937	2.382884
gene-SPPG_00061	-	NW_015971537.1	+	150594	151337	2.134409	0.391854	0.627542
gene-SPPG_00062	-	NW_015971537.1	-	153786	154414	433.222839	79.534966	127.372711
gene-SPPG_00063	-	NW_015971537.1	+	154532	155740	130.921326	24.035719	38.492439
gene-SPPG_08816	-	NW_015971537.1	+	155842	159018	112.262863	20.610231	33.006626
gene-SPPG_00066	-	NW_015971537.1	-	158962	160408	130.399582	23.939934	38.339039
gene-SPPG_00067	-	NW_015971537.1	+	160513	165757	133.395721	24.489990	39.219940
gene-SPPG_00068	-	NW_015971537.1	-	165275	169872	99.262794	18.223560	29.184450
gene-SPPG_00069	-	NW_015971537.1	+	170028	175182	51.061859	9.374397	15.012798
gene-SPPG_00070	-	NW_015971537.1	+	175297	176836	160.791397	29.519537	47.274597
gene-SPPG_00071	-	NW_015971537.1	-	176614	177573	370.887665	68.090904	109.045425
gene-SPPG_00072	-	NW_015971537.1	+	177726	183450	192.723267	35.381878	56.662949
gene-SPPG_00073	-	NW_015971537.1	-	183718	185971	430.641449	79.061043	126.613747
gene-SPPG_00074	-	NW_015971537.1	+	186274	188470	717.111084	131.653732	210.839264
gene-SPPG_00075	-	NW_015971537.1	+	189563	197749	4.838092	0.888221	1.422457
gene-SPPG_00076	-	NW_015971537.1	-	197896	198617	9115.650391	1673.533447	2680.110352
gene-SPPG_00077	-	NW_015971537.1	-	198638	213976	37.968502	6.970601	11.163196
gene-SPPG_00078	-	NW_015971537.1	+	214174	215689	1019.993530	187.259628	299.890320
gene-SPPG_00079	-	NW_015971537.1	-	215569	216383	6.840206	1.255787	2.011102
gene-SPPG_00080	-	NW_015971537.1	+	216836	218167	1069.868774	196.416168	314.554260
gene-SPPG_00081	-	NW_015971537.1	-	218336	223139	84.445923	15.550994	24.904419
gene-SPPG_00082	-	NW_015971537.1	+	223443	225224	1.332473	0.244627	0.391763
gene-SPPG_00083	-	NW_015971537.1	+	225555	226410	6.605000	1.212606	1.941949
gene-SPPG_00084	-	NW_015971537.1	+	226648	227328	106.063141	19.472031	31.183836
gene-SPPG_10002	-	NW_015971537.1	-	227327	227399	0.000000	0.000000	0.000000
gene-SPPG_00085	-	NW_015971537.1	+	227421	229890	110.233017	20.237574	32.409828
gene-SPPG_00086	-	NW_015971537.1	-	229726	231228	360.778107	66.234901	106.073090
gene-SPPG_00087	-	NW_015971537.1	+	231304	233235	192.741501	35.573368	56.969616
gene-SPPG_00088	-	NW_015971537.1	-	233122	235770	76.124229	13.975573	22.381437
gene-SPPG_00089	-	NW_015971537.1	+	235937	237565	10736.535156	1971.110107	3156.670166
gene-SPPG_00090	-	NW_015971537.1	-	237471	238438	288.124298	52.896461	84.711990
gene-SPPG_00091	-	NW_015971537.1	+	238725	240546	70.866592	13.010329	20.835627
gene-SPPG_00092	-	NW_015971537.1	+	241050	242891	4591.926758	843.027344	1350.081543
gene-SPPG_00093	-	NW_015971537.1	-	243413	245502	17.681656	3.246158	5.198619
gene-SPPG_00094	-	NW_015971537.1	+	246163	248076	62.169521	11.413642	18.278584
gene-SPPG_00095	-	NW_015971537.1	+	248199	249053	109.305344	20.067261	32.137081
gene-SPPG_00096	-	NW_015971537.1	-	249305	250328	1.594963	0.292818	0.468938
gene-SPPG_00097	-	NW_015971537.1	-	250331	251207	160.817184	29.524271	47.282181
gene-SPPG_00098	-	NW_015971537.1	+	251883	253402	148.202667	27.208384	43.573360
gene-SPPG_00099	-	NW_015971537.1	-	253227	254543	72.354942	13.283573	21.273220
gene-SPPG_00100	-	NW_015971537.1	+	254657	257403	67.431793	12.379738	19.825754
gene-SPPG_00101	-	NW_015971537.1	-	257341	258438	7.210159	1.323706	2.119873
gene-SPPG_00102	-	NW_015971537.1	+	258571	259445	110.336235	20.256523	32.440174
gene-SPPG_00103	-	NW_015971537.1	-	259380	260247	231.506699	42.502090	68.065742
gene-SPPG_00104	-	NW_015971537.1	+	260339	261694	16.568769	3.041844	4.871417
gene-SPPG_08817	-	NW_015971537.1	-	261467	265638	71.806442	13.182876	21.111954
gene-SPPG_08818	-	NW_015971537.1	+	265926	271478	68.268555	12.533359	20.071772
gene-SPPG_00109	-	NW_015971537.1	-	271318	273106	454.812988	83.498680	133.720474
gene-SPPG_00110	-	NW_015971537.1	+	273267	274449	195.498840	35.891441	57.479004
gene-SPPG_00111	-	NW_015971537.1	-	274490	276048	46.386127	8.515985	13.638078
gene-SPPG_00112	-	NW_015971537.1	+	275702	276606	36.505562	6.702021	10.733072
gene-SPPG_00113	-	NW_015971537.1	+	276730	281351	192.337143	35.310989	56.549423
gene-SPPG_00114	-	NW_015971537.1	-	281382	282138	4.134439	0.759038	1.215575
gene-SPPG_00115	-	NW_015971537.1	-	282351	285877	56.307156	10.337376	16.554979
gene-SPPG_00116	-	NW_015971537.1	+	286104	287183	486.219238	89.264519	142.954285
gene-SPPG_00117	-	NW_015971537.1	+	289961	291319	212.832962	39.073795	62.575439
gene-SPPG_00118	-	NW_015971537.1	+	291490	295008	131.453552	24.133430	38.648918
gene-SPPG_00119	-	NW_015971537.1	-	294995	295884	93.427589	17.152281	27.468832
gene-SPPG_00120	-	NW_015971537.1	+	295728	299108	54.177605	9.946414	15.928864
gene-SPPG_00121	-	NW_015971537.1	-	297470	300142	180.071091	33.059078	52.943058
gene-SPPG_00122	-	NW_015971537.1	+	300305	301724	152.429626	27.984407	44.816139
gene-SPPG_00123	-	NW_015971537.1	-	301844	305540	2.245525	0.412254	0.660211
gene-SPPG_00124	-	NW_015971537.1	+	306074	307902	203.965225	37.445778	59.968224
gene-SPPG_00125	-	NW_015971537.1	-	308292	309922	132.539719	24.332838	38.968266
gene-SPPG_00126	-	NW_015971537.1	+	312037	314084	169.639877	31.144020	49.876156
gene-SPPG_00127	-	NW_015971537.1	-	313762	315616	2322.883789	426.455963	682.955688
gene-SPPG_00128	-	NW_015971537.1	+	315755	319187	87.118477	15.993998	25.613876
gene-SPPG_00129	-	NW_015971537.1	-	319100	321508	103.689812	19.036312	30.486046
gene-SPPG_00130	-	NW_015971537.1	+	321656	326630	49.444187	9.077411	14.537184
gene-SPPG_00131	-	NW_015971537.1	-	326520	329442	108.288467	19.880575	31.838106
gene-SPPG_00132	-	NW_015971537.1	+	329638	331791	9.691667	1.779284	2.849466
gene-SPPG_00133	-	NW_015971537.1	+	332431	332887	434.336243	79.739372	127.700066
gene-SPPG_00134	-	NW_015971537.1	-	333392	334205	259.598511	47.659439	76.325073
gene-SPPG_00135	-	NW_015971537.1	-	335428	336907	21268.406250	4017.216797	6433.444336
gene-SPPG_00136	-	NW_015971537.1	+	337009	337907	7592.379883	1393.877686	2232.250732
gene-SPPG_00137	-	NW_015971537.1	+	338021	340702	493.616455	90.622566	145.129150
gene-SPPG_00138	-	NW_015971537.1	-	340433	344813	189.488571	34.788025	55.711910
gene-SPPG_00139	-	NW_015971537.1	+	344919	347322	213.226624	39.146069	62.691181
gene-SPPG_00140	-	NW_015971537.1	+	348171	351279	286.052368	52.516075	84.102829
gene-SPPG_08819	-	NW_015971537.1	-	351164	352063	178.916122	32.847034	52.603485
gene-SPPG_08820	-	NW_015971537.1	+	353667	361503	33.316360	6.116518	9.795409
gene-SPPG_00143	-	NW_015971537.1	+	361519	362092	22.310257	4.095919	6.559483
gene-SPPG_00144	-	NW_015971537.1	-	362023	363040	17.100111	3.139393	5.027638
gene-SPPG_00145	-	NW_015971537.1	+	363538	365413	155.373871	28.549311	45.720810
gene-SPPG_00146	-	NW_015971537.1	-	365271	366551	100.809479	18.507515	29.639194
gene-SPPG_00147	-	NW_015971537.1	+	367072	376538	244.943771	44.968990	72.016403
gene-SPPG_00148	-	NW_015971537.1	+	376629	378092	56.974045	10.459810	16.751051
gene-SPPG_00149	-	NW_015971537.1	+	378231	379155	133.136017	24.442312	39.143585
gene-SPPG_00150	-	NW_015971537.1	-	379041	384179	110.036293	20.201456	32.351990
gene-SPPG_00151	-	NW_015971537.1	-	384500	386052	138.677917	25.459743	40.772972
gene-SPPG_00152	-	NW_015971537.1	-	386447	386915	4430.541504	813.398804	1302.632202
gene-SPPG_00153	-	NW_015971537.1	-	387447	389948	21.934931	4.027012	6.449132
gene-SPPG_00154	-	NW_015971537.1	+	390402	391359	27.306889	5.013246	8.028552
gene-SPPG_00155	-	NW_015971537.1	-	391216	392964	663.035889	121.726120	194.940506
gene-SPPG_00156	-	NW_015971537.1	+	394284	395631	0.772997	0.141914	0.227270
gene-SPPG_00157	-	NW_015971537.1	+	396241	398569	203.344360	37.331795	59.785683
gene-SPPG_00158	-	NW_015971537.1	+	398687	401204	63.443962	11.647616	18.653286
gene-SPPG_00159	-	NW_015971537.1	+	401273	402742	201.893265	37.065388	59.359039
gene-SPPG_00160	-	NW_015971537.1	-	402573	405232	2.761239	0.506933	0.811837
gene-SPPG_00161	-	NW_015971537.1	+	405481	408329	49.627010	9.110974	14.590937
gene-SPPG_00162	-	NW_015971537.1	+	408535	409002	0.000000	0.000000	0.000000
gene-SPPG_00163	-	NW_015971537.1	+	409360	413244	106.500061	19.552244	31.312296
gene-SPPG_00164	-	NW_015971537.1	-	413191	416835	106.302452	19.515965	31.254196
gene-SPPG_00165	-	NW_015971537.1	+	417000	418900	30.914255	5.675518	9.089162
gene-SPPG_00166	-	NW_015971537.1	-	419012	421940	96.968880	17.802422	28.510014
gene-SPPG_00167	-	NW_015971537.1	+	422092	424302	74.228012	13.627449	21.823927
gene-SPPG_00168	-	NW_015971537.1	-	424425	425064	4.019397	0.737917	1.181751
gene-SPPG_00169	-	NW_015971537.1	-	426671	428691	33.034298	6.064734	9.712480
gene-SPPG_00170	-	NW_015971537.1	-	428802	430216	3.263566	0.599155	0.959527
gene-SPPG_00171	-	NW_015971537.1	-	431001	433070	62.751442	11.520476	18.449675
gene-SPPG_00172	-	NW_015971537.1	+	433180	435232	107.053658	19.653877	31.475058
gene-SPPG_00173	-	NW_015971537.1	-	435144	435826	116.899750	21.461512	34.369926
gene-SPPG_00174	-	NW_015971537.1	-	436152	437981	2.080328	0.381925	0.611641
gene-SPPG_00175	-	NW_015971537.1	+	438995	439594	902.124756	165.620209	265.235474
gene-SPPG_00176	-	NW_015971537.1	-	439355	441824	527.959778	96.927628	155.226501
gene-SPPG_00177	-	NW_015971537.1	-	441961	444121	249.434067	45.793358	73.336601
gene-SPPG_00178	-	NW_015971537.1	+	444295	446478	149.464249	27.439997	43.944283
gene-SPPG_00179	-	NW_015971537.1	+	446585	448404	265.192566	48.686447	77.969788
gene-SPPG_00180	-	NW_015971537.1	-	449110	450613	157.399597	28.896839	46.277370
gene-SPPG_00181	-	NW_015971537.1	-	452596	454871	197.810043	36.315754	58.158524
gene-SPPG_00182	-	NW_015971537.1	+	455808	458627	223.495483	41.031319	65.710350
gene-SPPG_10005	-	NW_015971537.1	-	458740	458811	0.000000	0.000000	0.000000
gene-SPPG_00183	-	NW_015971537.1	+	458796	460007	77.456314	14.220129	22.773085
gene-SPPG_00184	-	NW_015971537.1	-	459866	461631	266.186646	48.868950	78.262062
gene-SPPG_00185	-	NW_015971537.1	-	461870	463754	150.563843	27.641870	44.267574
gene-SPPG_00186	-	NW_015971537.1	-	464386	465782	52.753777	9.685015	15.510242
gene-SPPG_00187	-	NW_015971537.1	+	465926	468265	189.643433	34.816456	55.757442
gene-SPPG_00188	-	NW_015971537.1	-	468588	470522	673.301819	123.610825	197.958801
gene-SPPG_00189	-	NW_015971537.1	+	470714	472509	248.973694	45.708839	73.201248
gene-SPPG_08821	-	NW_015971537.1	+	472833	474348	4.019820	0.737995	1.181875
gene-SPPG_08822	-	NW_015971537.1	+	474646	476621	8.017306	1.471889	2.357184
gene-SPPG_10006	-	NW_015971537.1	+	476975	477046	1.611111	0.295782	0.473686
gene-SPPG_00191	-	NW_015971537.1	-	477175	479779	100.396347	18.431667	29.517729
gene-SPPG_00192	-	NW_015971537.1	-	480085	482308	12.880031	2.364632	3.786883
gene-SPPG_00193	-	NW_015971537.1	+	480989	484076	489.370178	90.374664	144.732147
gene-SPPG_00194	-	NW_015971537.1	-	483858	485253	391.009155	71.784988	114.961380
gene-SPPG_10007	-	NW_015971537.1	+	486073	486144	0.000000	0.000000	0.000000
gene-SPPG_00195	-	NW_015971537.1	-	486320	488979	108.601555	19.938055	31.930159
gene-SPPG_00196	-	NW_015971537.1	+	489111	491472	177.636719	32.612152	52.227325
gene-SPPG_00197	-	NW_015971537.1	-	491393	492426	21.362690	3.921956	6.280887
gene-SPPG_00198	-	NW_015971537.1	+	492328	493580	56.294666	10.335083	16.551308
gene-SPPG_00199	-	NW_015971537.1	-	493598	496542	1.005045	0.184515	0.295495
gene-SPPG_00200	-	NW_015971537.1	+	497653	498937	4.103321	0.753325	1.206426
gene-SPPG_00201	-	NW_015971537.1	-	500026	501392	0.643599	0.118158	0.189226
gene-SPPG_00202	-	NW_015971537.1	-	501882	503814	36.308620	6.665864	10.675169
gene-SPPG_00203	-	NW_015971537.1	-	503970	504970	3.603632	0.661587	1.059511
gene-SPPG_00204	-	NW_015971537.1	+	506895	508813	135.994293	24.967060	39.983952
gene-SPPG_00205	-	NW_015971537.1	-	508610	509987	56.571011	10.385818	16.632555
gene-SPPG_00206	-	NW_015971537.1	+	510093	514234	94.529465	17.354572	27.792795
gene-SPPG_00207	-	NW_015971537.1	-	514065	517907	424.158020	77.870766	124.707542
gene-SPPG_00208	-	NW_015971537.1	-	518350	521501	182.395935	33.485893	53.626591
gene-SPPG_00210	-	NW_015971537.1	-	522416	523961	26.540903	4.872619	7.803344
gene-SPPG_00211	-	NW_015971537.1	+	524534	526345	123.597420	22.691132	36.339123
gene-SPPG_00212	-	NW_015971537.1	-	526178	528514	263.126221	48.307087	77.362267
gene-SPPG_00213	-	NW_015971537.1	+	529919	532810	10.748234	1.973258	3.160110
gene-SPPG_00214	-	NW_015971537.1	+	533111	537416	99.500679	18.267233	29.254393
gene-SPPG_00215	-	NW_015971537.1	-	537293	540721	43.681602	8.019464	12.842915
gene-SPPG_00216	-	NW_015971537.1	-	541346	545159	2.781474	0.510648	0.817787
gene-SPPG_00217	-	NW_015971537.1	+	545733	547594	37.301559	6.848157	10.967106
gene-SPPG_00218	-	NW_015971537.1	+	552041	553642	173.825089	31.912378	51.106659
gene-SPPG_00219	-	NW_015971537.1	-	553617	554945	102.627327	18.841251	30.173664
gene-SPPG_00220	-	NW_015971537.1	+	555078	557400	192.228516	35.291046	56.517487
gene-SPPG_00221	-	NW_015971537.1	-	557296	558760	158.883453	29.169258	46.713638
gene-SPPG_00222	-	NW_015971537.1	+	558893	559711	438.460754	80.496582	128.912720
gene-SPPG_00223	-	NW_015971537.1	-	559614	564355	166.820938	30.626495	49.047356
gene-SPPG_00224	-	NW_015971537.1	+	564382	565993	358.237671	65.768509	105.326164
gene-SPPG_00225	-	NW_015971537.1	-	565830	569060	236.191208	43.362114	69.443047
gene-SPPG_00226	-	NW_015971537.1	+	569168	570656	7353.769531	1350.071411	2162.096436
gene-SPPG_00227	-	NW_015971537.1	-	570522	571673	106.767014	19.601254	31.390781
gene-SPPG_00228	-	NW_015971537.1	-	571759	573925	342.625671	62.902317	100.736053
gene-SPPG_00229	-	NW_015971537.1	+	574009	575602	202.047058	37.093624	59.404255
gene-SPPG_00230	-	NW_015971537.1	-	575094	576973	75.780670	13.944884	22.332289
gene-SPPG_00231	-	NW_015971537.1	+	577053	580928	203.068939	37.281227	59.704704
gene-SPPG_10010	-	NW_015971537.1	-	588585	588656	0.861111	0.158091	0.253177
gene-SPPG_00233	-	NW_015971537.1	+	596738	601344	1.882279	0.345566	0.553413
gene-SPPG_00234	-	NW_015971537.1	-	603277	609358	107.890472	19.807508	31.721092
gene-SPPG_00235	-	NW_015971537.1	+	610086	613869	148.689056	27.297680	43.716366
