Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
NGRUG00000027214	-	CP062077.1_RagTag	+	8920	10093	0.247871	0.049781	0.062825
NGRUG00000027220	-	CP062077.1_RagTag	+	10485	11096	1.687909	0.338992	0.427815
NGRUG00000027224	-	CP062077.1_RagTag	-	11300	13069	2.206215	0.443087	0.559184
NGRUG00000027228	-	CP062077.1_RagTag	+	13565	14480	1.365721	0.274285	0.346154
NGRUG00000027233	-	CP062077.1_RagTag	-	15910	16898	394.144409	79.158234	99.899345
NGRUG00000027239	-	CP062077.1_RagTag	-	17031	17659	3105.121582	623.618958	787.020142
NGRUG00000027245	-	CP062077.1_RagTag	-	18212	19865	333.254852	66.929443	84.466354
NGRUG00000027253	-	CP062077.1_RagTag	-	20536	25661	0.064378	0.012929	0.016317
NGRUG00000027258	-	CP062077.1_RagTag	-	25861	29793	10.338419	2.076323	2.620363
NGRUG00000027262	-	CP062077.1_RagTag	-	31100	32527	34.551926	6.939257	8.757487
NGRUG00000027268	-	CP062077.1_RagTag	-	34410	35297	65.188065	13.092085	16.522484
NGRUG00000027272	-	CP062077.1_RagTag	-	35390	36166	33.444016	6.716749	8.476678
NGRUG00000027276	-	CP062077.1_RagTag	+	36375	39865	35.781250	7.186149	9.069070
NGRUG00000027284	-	CP062077.1_RagTag	-	38081	39619	66.285561	13.312501	16.800653
NGRUG00000027288	-	CP062077.1_RagTag	+	40622	41984	356.787750	71.655685	90.430969
gene:NAEGRDRAFT_57327	-	CP062077.1_RagTag	+	42081	43431	54.057735	10.856718	13.701406
NGRUG00000027296	-	CP062077.1_RagTag	+	43525	44337	4.115621	0.826563	1.043140
NGRUG00000027300	-	CP062077.1_RagTag	-	44425	45825	16.516060	3.317013	4.186140
NGRUG00000027312	-	CP062077.1_RagTag	-	47588	49096	174.443375	35.034443	44.214195
NGRUG00000027320	-	CP062077.1_RagTag	-	49234	51271	32.542568	6.535707	8.248198
NGRUG00000027328	-	CP062077.1_RagTag	-	53083	55268	20.339001	4.084795	5.155097
NGRUG00000027338	-	CP062077.1_RagTag	+	53245	54025	0.000000	0.000000	0.000000
NGRUG00000027343	-	CP062077.1_RagTag	-	55401	56710	131.841217	26.478411	33.416309
NGRUG00000027349	-	CP062077.1_RagTag	+	58869	62550	38.423458	7.716798	9.738762
NGRUG00000027361	-	CP062077.1_RagTag	+	62733	64229	162.231247	32.581814	41.118927
NGRUG00000027369	-	CP062077.1_RagTag	+	65329	67334	0.019442	0.003905	0.004928
gene:NAEGRDRAFT_76948	-	CP062077.1_RagTag	+	67475	67997	0.000000	0.000000	0.000000
NGRUG00000027374	-	CP062077.1_RagTag	+	69122	70135	0.407298	0.081800	0.103233
NGRUG00000027378	-	CP062077.1_RagTag	+	70269	75682	76.940643	15.452420	19.501278
NGRUG00000027386	-	CP062077.1_RagTag	-	74541	77887	5.286906	1.061799	1.340013
gene:NAEGRDRAFT_64578	-	CP062077.1_RagTag	-	76583	77710	0.504581	0.101338	0.127890
NGRUG00000027394	-	CP062077.1_RagTag	-	77995	78465	1.386412	0.278441	0.351398
NGRUG00000027398	-	CP062077.1_RagTag	+	80002	83336	5.034050	1.011016	1.275924
NGRUG00000027409	-	CP062077.1_RagTag	-	82283	83320	491.406555	98.691933	124.551285
NGRUG00000027413	-	CP062077.1_RagTag	-	84008	85601	34.716396	6.972289	8.799173
gene:NAEGRDRAFT_78826	-	CP062077.1_RagTag	+	84051	84917	0.913571	0.183478	0.231553
NGRUG00000027419	-	CP062077.1_RagTag	-	85604	87276	19.540348	3.924398	4.952672
NGRUG00000027425	-	CP062077.1_RagTag	+	87724	88469	4.142091	0.831879	1.049849
NGRUG00000027431	-	CP062077.1_RagTag	+	90225	91054	4.336144	0.870852	1.099034
NGRUG00000027436	-	CP062077.1_RagTag	+	91141	93168	22.485207	4.515830	5.699072
NGRUG00000027441	-	CP062077.1_RagTag	+	93169	94169	84.243767	16.919147	21.352318
NGRUG00000027446	-	CP062077.1_RagTag	-	94231	98590	3.781422	0.759444	0.958434
NGRUG00000027452	-	CP062077.1_RagTag	+	98717	101296	101.674919	20.419945	25.770397
NGRUG00000027460	-	CP062077.1_RagTag	-	102022	104318	7.777101	1.561919	1.971174
NGRUG00000027465	-	CP062077.1_RagTag	-	104636	106683	16.506310	3.315055	4.183669
NGRUG00000027471	-	CP062077.1_RagTag	-	107180	109075	289.256683	58.093040	73.314629
NGRUG00000027480	-	CP062077.1_RagTag	-	109179	110230	18.608364	3.737222	4.716452
NGRUG00000027486	-	CP062077.1_RagTag	-	113728	116756	1.692102	0.339834	0.428878
NGRUG00000027492	-	CP062077.1_RagTag	-	117525	121226	49.144245	9.869915	12.456038
NGRUG00000027498	-	CP062077.1_RagTag	-	121361	122003	14354.966797	2882.988525	3638.391602
NGRUG00000027506	-	CP062077.1_RagTag	+	122935	123867	83.095390	16.688513	21.061253
NGRUG00000027510	-	CP062077.1_RagTag	-	123971	126378	136.155579	27.344889	34.509823
NGRUG00000027516	-	CP062077.1_RagTag	-	127440	130885	0.060921	0.012235	0.015441
gene:NAEGRDRAFT_64553	-	CP062077.1_RagTag	-	131533	132426	9.850112	1.978253	2.496597
gene:NAEGRDRAFT_47126	-	CP062077.1_RagTag	+	134217	134569	1.699717	0.341364	0.430808
NGRUG00000027523	-	CP062077.1_RagTag	-	136073	138244	146.977448	29.518303	37.252716
NGRUG00000027529	-	CP062077.1_RagTag	-	138532	139500	5.208462	1.046045	1.320130
NGRUG00000027533	-	CP062077.1_RagTag	-	139544	144332	0.813949	0.163470	0.206302
NGRUG00000027539	-	CP062077.1_RagTag	+	145323	146685	711.962585	142.987442	180.453125
NGRUG00000027562	-	CP062077.1_RagTag	-	146723	148462	0.131609	0.026432	0.033357
NGRUG00000027566	-	CP062077.1_RagTag	-	148751	149746	13.252008	2.661475	3.358837
NGRUG00000027570	-	CP062077.1_RagTag	-	149947	152256	7.571429	1.520612	1.919045
NGRUG00000027574	-	CP062077.1_RagTag	+	154956	158015	0.000000	0.000000	0.000000
NGRUG00000027578	-	CP062077.1_RagTag	-	158072	160495	7.981638	1.602997	2.023016
NGRUG00000027584	-	CP062077.1_RagTag	+	162654	163526	6.719188	1.349452	1.703037
NGRUG00000027594	-	CP062077.1_RagTag	+	163587	164785	4.238961	0.851334	1.074402
NGRUG00000027600	-	CP062077.1_RagTag	-	164790	166508	0.592205	0.118936	0.150100
NGRUG00000027604	-	CP062077.1_RagTag	+	167236	168414	1267.073364	254.473465	321.150818
NGRUG00000027612	-	CP062077.1_RagTag	+	168507	171254	35.711792	7.172199	9.051466
NGRUG00000027616	-	CP062077.1_RagTag	-	171273	171845	1.876190	0.376806	0.475537
NGRUG00000027622	-	CP062077.1_RagTag	-	171871	173326	24.722891	4.965237	6.266232
NGRUG00000027630	-	CP062077.1_RagTag	-	173759	174291	5.048780	1.013975	1.279657
NGRUG00000027636	-	CP062077.1_RagTag	-	175690	181654	16.824751	3.379009	4.264380
gene:NAEGRDRAFT_64537	-	CP062077.1_RagTag	-	181796	182896	36.757576	7.382230	9.316528
NGRUG00000027643	-	CP062077.1_RagTag	-	185138	186175	52.201347	10.483890	13.230887
NGRUG00000027647	-	CP062077.1_RagTag	-	186732	187074	101.659653	20.416880	25.766527
NGRUG00000027653	-	CP062077.1_RagTag	+	187111	189535	12.042090	2.418481	3.052173
NGRUG00000027661	-	CP062077.1_RagTag	-	188243	189151	0.247469	0.049701	0.062723
NGRUG00000027665	-	CP062077.1_RagTag	+	191536	192558	0.146628	0.029448	0.037164
NGRUG00000027669	-	CP062077.1_RagTag	-	192612	192962	2.404558	0.482921	0.609456
NGRUG00000027673	-	CP062077.1_RagTag	-	192994	194238	12.283917	2.467048	3.113466
NGRUG00000027679	-	CP062077.1_RagTag	+	195237	197478	0.830681	0.166830	0.210543
NGRUG00000027688	-	CP062077.1_RagTag	-	197475	200283	149.836517	30.092506	37.977371
NGRUG00000027702	-	CP062077.1_RagTag	-	210878	218327	55.697197	11.185980	14.116940
NGRUG00000027710	-	CP062077.1_RagTag	+	218616	219828	30.655399	6.156696	7.769879
NGRUG00000027716	-	CP062077.1_RagTag	+	220056	222823	54.552383	10.956061	13.826778
NGRUG00000027722	-	CP062077.1_RagTag	+	223141	225789	10.936232	2.196385	2.771883
NGRUG00000027730	-	CP062077.1_RagTag	+	225896	227173	56.673710	11.382099	14.364447
NGRUG00000027734	-	CP062077.1_RagTag	-	227197	228031	0.000000	0.000000	0.000000
NGRUG00000027752	-	CP062077.1_RagTag	+	228264	229217	13.858720	2.783324	3.512614
NGRUG00000027758	-	CP062077.1_RagTag	-	229268	231229	4.715743	0.947089	1.195246
NGRUG00000027770	-	CP062077.1_RagTag	-	231648	232505	2.488345	0.499748	0.630693
NGRUG00000027776	-	CP062077.1_RagTag	+	232668	234770	11.854493	2.380804	3.004625
NGRUG00000027780	-	CP062077.1_RagTag	-	234797	235804	64.227180	12.899105	16.278940
NGRUG00000027784	-	CP062077.1_RagTag	+	236127	237335	455.721252	91.525055	115.506531
NGRUG00000027788	-	CP062077.1_RagTag	-	238218	238766	11.371585	2.283819	2.882227
NGRUG00000027792	-	CP062077.1_RagTag	-	239987	243366	18.328476	3.681010	4.645512
gene:NAEGRDRAFT_47108	-	CP062077.1_RagTag	+	244407	247214	2.622507	0.526693	0.664697
NGRUG00000027808	-	CP062077.1_RagTag	+	247632	250765	412.035309	82.751366	104.433945
NGRUG00000027822	-	CP062077.1_RagTag	-	249649	250608	528.186218	106.078598	133.873413
NGRUG00000027826	-	CP062077.1_RagTag	-	251401	255655	0.433735	0.087109	0.109934
NGRUG00000027842	-	CP062077.1_RagTag	+	257638	259728	19.911160	3.998870	5.046658
