Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
NGRUG00000027214	-	CP062077.1_RagTag	+	8920	10093	0.644804	0.107590	0.139453
NGRUG00000027220	-	CP062077.1_RagTag	+	10485	11096	1.315359	0.219477	0.284475
NGRUG00000027224	-	CP062077.1_RagTag	-	11300	13069	1.294350	0.215971	0.279931
NGRUG00000027228	-	CP062077.1_RagTag	+	13565	14480	2.672489	0.445923	0.577984
NGRUG00000027233	-	CP062077.1_RagTag	-	15910	16898	313.595154	52.325489	67.821777
NGRUG00000027239	-	CP062077.1_RagTag	-	17031	17659	1534.941772	256.115479	331.964569
NGRUG00000027245	-	CP062077.1_RagTag	-	18212	19865	536.645264	89.542915	116.061211
NGRUG00000027253	-	CP062077.1_RagTag	-	20536	25661	0.126414	0.021093	0.027340
NGRUG00000027258	-	CP062077.1_RagTag	-	25861	29793	18.045513	3.011017	3.902735
NGRUG00000027262	-	CP062077.1_RagTag	-	31100	32527	76.004356	12.681845	16.437595
NGRUG00000027268	-	CP062077.1_RagTag	-	34410	35297	69.338966	11.569678	14.996060
NGRUG00000027272	-	CP062077.1_RagTag	-	35390	36166	57.429859	9.582563	12.420456
NGRUG00000027276	-	CP062077.1_RagTag	+	36375	39865	37.090664	6.188830	8.021663
NGRUG00000027284	-	CP062077.1_RagTag	-	38081	39619	158.374466	26.425858	34.251923
NGRUG00000027288	-	CP062077.1_RagTag	+	40622	41984	293.614471	48.991577	63.500515
gene:NAEGRDRAFT_57327	-	CP062077.1_RagTag	+	42081	43431	16.667654	2.781111	3.604743
NGRUG00000027296	-	CP062077.1_RagTag	+	43525	44337	11.929890	1.990583	2.580098
NGRUG00000027300	-	CP062077.1_RagTag	-	44425	45825	66.184868	11.043396	14.313917
NGRUG00000027304	-	CP062077.1_RagTag	-	46583	47314	2.278426	0.380171	0.492759
NGRUG00000027312	-	CP062077.1_RagTag	-	47588	49096	289.529510	48.309967	62.617054
NGRUG00000027320	-	CP062077.1_RagTag	-	49234	51271	20.835768	3.476590	4.506188
NGRUG00000027328	-	CP062077.1_RagTag	-	53083	55268	25.155001	4.197283	5.440316
NGRUG00000027338	-	CP062077.1_RagTag	+	53245	54025	0.000000	0.000000	0.000000
NGRUG00000027343	-	CP062077.1_RagTag	-	55401	56710	83.140457	13.872552	17.980932
NGRUG00000027349	-	CP062077.1_RagTag	+	58869	62550	45.880463	7.655468	9.922648
NGRUG00000027361	-	CP062077.1_RagTag	+	62733	64229	178.622849	29.804438	38.631077
NGRUG00000027378	-	CP062077.1_RagTag	+	70269	75682	93.512733	15.603236	20.224163
NGRUG00000027386	-	CP062077.1_RagTag	-	74541	77887	7.497259	1.250969	1.621445
gene:NAEGRDRAFT_64578	-	CP062077.1_RagTag	-	76583	77710	5.172884	0.863131	1.118749
NGRUG00000027394	-	CP062077.1_RagTag	-	77995	78465	2.324841	0.387916	0.502797
NGRUG00000027398	-	CP062077.1_RagTag	+	80002	83336	7.259920	1.211367	1.570116
NGRUG00000027409	-	CP062077.1_RagTag	-	82283	83320	787.286133	131.364044	170.267746
NGRUG00000027413	-	CP062077.1_RagTag	-	84008	85601	33.765232	5.633959	7.302466
