Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
BAESF_00001	-	scaffold_1	-	604	1074	187.298340	39.262905	60.598099
BAESF_00002	-	scaffold_1	-	1207	1751	3.605128	0.755734	1.166395
BAESF_00003	-	scaffold_1	-	3150	4409	19.411470	4.069180	6.280345
BAESF_00004	-	scaffold_1	-	5929	8027	21.184250	4.440804	6.853906
BAESF_00005	-	scaffold_1	-	8125	8894	11.104974	2.327909	3.592879
BAESF_00006	-	scaffold_1	-	10734	13550	24.428513	5.120892	7.903548
BAESF_00007	-	scaffold_1	-	13990	15061	31.583019	6.620674	10.218302
BAESF_00008	-	scaffold_1	-	18296	20299	0.904764	0.189664	0.292725
BAESF_00009	-	scaffold_1	+	23029	25236	16.696356	3.500018	5.401903
BAESF_00010	-	scaffold_1	+	26432	29594	4.189650	0.878266	1.355510
BAESF_00011	-	scaffold_1	-	29616	30635	0.000000	0.000000	0.000000
BAESF_00012	-	scaffold_1	+	31187	32541	43.202885	9.056519	13.977768
BAESF_00013	-	scaffold_1	-	32622	32834	0.948357	0.198802	0.306829
BAESF_00014	-	scaffold_1	-	34566	38058	15.214264	3.197424	4.934882
BAESF_00015	-	scaffold_1	+	38164	40440	3.735755	0.783117	1.208658
BAESF_00016	-	scaffold_1	+	40539	43330	37.657784	7.894112	12.183718
BAESF_00017	-	scaffold_1	+	47150	47658	1.455796	0.305175	0.471005
BAESF_00019	-	scaffold_1	+	48674	49495	3.027171	0.634579	0.979404
BAESF_00020	-	scaffold_1	-	49999	51920	0.000000	0.000000	0.000000
BAESF_00021	-	scaffold_1	+	52347	54715	0.000000	0.000000	0.000000
BAESF_00022	-	scaffold_1	-	54904	56476	142.241486	29.817745	46.020504
BAESF_00023	-	scaffold_1	-	56707	61029	30.839186	6.464746	9.977643
BAESF_00024	-	scaffold_1	-	62334	65482	254.422958	58.645821	90.513542
BAESF_00025	-	scaffold_1	+	65561	66986	1636.734497	343.104767	529.545532
BAESF_00026	-	scaffold_1	+	67072	69455	40.377792	8.464301	13.063744
BAESF_00027	-	scaffold_1	-	69208	71610	42.910263	8.995176	13.883094
BAESF_00028	-	scaffold_1	+	71693	76997	154.720551	32.433704	50.057949
BAESF_00029	-	scaffold_1	+	76977	79235	362.582214	77.352028	119.384583
BAESF_00030	-	scaffold_1	-	79242	80372	29.664219	6.218440	9.597497
BAESF_00031	-	scaffold_1	+	80871	82430	8.814990	1.847866	2.851983
BAESF_00032	-	scaffold_1	+	82375	88857	115.004959	24.108217	37.208454
BAESF_00033	-	scaffold_1	-	88898	89427	86.758492	18.186977	28.069653
BAESF_00034	-	scaffold_1	+	89490	92826	3.237475	0.678664	1.047446
BAESF_00035	-	scaffold_1	+	92803	95192	70.204620	15.607904	24.089130
BAESF_00036	-	scaffold_1	+	95226	96767	40.562187	8.502955	13.123403
BAESF_00037	-	scaffold_1	-	96744	100443	345.386810	72.402618	111.745705
BAESF_00038	-	scaffold_1	-	103327	104345	109.438675	22.941370	35.407551
BAESF_00039	-	scaffold_1	+	104435	108651	48.117664	10.086792	15.567884
BAESF_00040	-	scaffold_1	-	108862	109836	0.289231	0.060631	0.093577
BAESF_00041	-	scaffold_1	-	110412	111594	118.585014	24.858696	38.366741
BAESF_00042	-	scaffold_1	+	111903	116532	88.959091	18.648283	28.781631
BAESF_00043	-	scaffold_1	+	116766	117276	436.206146	91.440865	141.129196
BAESF_00044	-	scaffold_1	+	117302	118880	80.827271	16.943628	26.150681
BAESF_00045	-	scaffold_1	+	118866	121856	8.749650	1.834168	2.830843
BAESF_00046	-	scaffold_1	+	122422	125801	1.698739	0.356103	0.549606
BAESF_00047	-	scaffold_1	-	125877	129693	10.649691	2.232470	3.445578
BAESF_00048	-	scaffold_1	-	129803	132269	20.570930	4.312236	6.655474
BAESF_00049	-	scaffold_1	+	133220	133548	33.848839	7.095652	10.951381
BAESF_00050	-	scaffold_1	-	133691	134539	128.884750	27.017805	41.699093
BAESF_00051	-	scaffold_1	+	136311	143836	120.031509	27.116318	41.851135
BAESF_00052	-	scaffold_1	+	143827	145984	9.368794	2.052455	3.167745
BAESF_00053	-	scaffold_1	+	146037	148115	16.552460	3.544503	5.470562
BAESF_00054	-	scaffold_1	-	148107	149505	11.913959	2.497495	3.854616
BAESF_00055	-	scaffold_1	-	149709	150327	45.222988	9.479988	14.631348
BAESF_00056	-	scaffold_1	-	150383	150699	139.914627	29.329971	45.267673
BAESF_00057	-	scaffold_1	-	150815	155206	129.487076	27.144070	41.893967
BAESF_00058	-	scaffold_1	-	155198	158644	41.157227	8.627692	13.315921
BAESF_00059	-	scaffold_1	-	158703	159267	24.695576	5.176875	7.989953
