Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
BAESF_00001	-	scaffold_1	-	604	1074	136.536728	30.964279	48.269642
BAESF_00002	-	scaffold_1	-	1207	1751	2.523077	0.572192	0.891980
BAESF_00003	-	scaffold_1	-	3150	4409	16.812605	3.812821	5.943737
BAESF_00004	-	scaffold_1	-	5929	8027	21.329100	4.837088	7.540448
BAESF_00005	-	scaffold_1	-	8125	8894	9.794984	2.221341	3.462807
BAESF_00006	-	scaffold_1	-	10734	13550	20.830942	4.724114	7.364335
BAESF_00007	-	scaffold_1	-	13990	15061	27.105526	6.147086	9.582580
BAESF_00008	-	scaffold_1	-	18296	20299	0.865695	0.196325	0.306048
BAESF_00009	-	scaffold_1	+	23029	25236	17.089069	3.875519	6.041476
BAESF_00010	-	scaffold_1	+	26432	29594	3.531548	0.800897	1.248503
BAESF_00011	-	scaffold_1	-	29616	30635	0.434146	0.098457	0.153483
BAESF_00012	-	scaffold_1	+	31187	32541	26.179197	5.937010	9.255096
BAESF_00013	-	scaffold_1	-	32622	32834	0.568075	0.128830	0.200831
BAESF_00014	-	scaffold_1	-	34566	38058	13.700775	3.127445	4.875317
BAESF_00015	-	scaffold_1	+	38164	40440	2.331290	0.528698	0.824178
BAESF_00016	-	scaffold_1	+	40539	43330	46.910892	10.638618	16.584343
BAESF_00017	-	scaffold_1	+	47150	47658	2.341847	0.531092	0.827910
BAESF_00018	-	scaffold_1	+	48170	48610	1.428571	0.323976	0.505041
BAESF_00019	-	scaffold_1	+	48674	49495	3.101005	0.703257	1.096294
BAESF_00020	-	scaffold_1	-	49999	51920	7.288889	1.653000	2.576831
BAESF_00021	-	scaffold_1	+	52347	54715	3.057881	0.693477	1.081048
BAESF_00022	-	scaffold_1	-	54904	56476	144.448395	32.758514	51.066647
BAESF_00023	-	scaffold_1	-	56707	61029	32.928093	7.467548	11.641024
BAESF_00024	-	scaffold_1	-	62334	65482	231.991638	57.757053	90.036400
BAESF_00025	-	scaffold_1	+	65561	66986	2665.032471	604.385437	942.165283
BAESF_00026	-	scaffold_1	+	67072	69455	44.940826	10.191838	15.887870
BAESF_00027	-	scaffold_1	-	69208	71610	44.004444	9.979482	15.556831
BAESF_00028	-	scaffold_1	+	71693	76997	129.552216	29.380306	45.800419
BAESF_00029	-	scaffold_1	+	76977	79235	311.098511	71.915581	112.107864
BAESF_00030	-	scaffold_1	-	79242	80372	29.926548	6.786848	10.579892
BAESF_00031	-	scaffold_1	+	80871	82430	13.860030	3.143226	4.899918
BAESF_00032	-	scaffold_1	+	82375	88857	142.814804	32.388042	50.489120
BAESF_00033	-	scaffold_1	-	88898	89427	59.903770	13.585188	21.177698
BAESF_00034	-	scaffold_1	+	89490	92826	1.499163	0.339985	0.529997
BAESF_00035	-	scaffold_1	+	92803	95192	53.667591	12.840727	20.017174
BAESF_00036	-	scaffold_1	+	95226	96767	49.516476	11.229520	17.505493
BAESF_00037	-	scaffold_1	-	96744	100443	360.985291	81.865517	127.618637
BAESF_00038	-	scaffold_1	-	103327	104345	69.406281	15.740199	24.537107
BAESF_00039	-	scaffold_1	+	104435	108651	29.759905	6.749056	10.520978
BAESF_00040	-	scaffold_1	-	108862	109836	0.289231	0.065593	0.102251
BAESF_00041	-	scaffold_1	-	110412	111594	120.788940	27.392941	42.702351
BAESF_00042	-	scaffold_1	+	111903	116532	103.385086	23.446033	36.549591
BAESF_00043	-	scaffold_1	+	116766	117276	638.105286	144.711761	225.588486
BAESF_00044	-	scaffold_1	+	117302	118880	46.041275	10.441402	16.276909
BAESF_00045	-	scaffold_1	+	118866	121856	3.745405	0.849396	1.324108
BAESF_00046	-	scaffold_1	+	122422	125801	1.205405	0.273366	0.426145
BAESF_00047	-	scaffold_1	-	125877	129693	2.564350	0.581552	0.906571
BAESF_00048	-	scaffold_1	-	129803	132269	14.780986	3.352084	5.225502
BAESF_00049	-	scaffold_1	+	133220	133548	22.767443	5.163280	8.048943
BAESF_00050	-	scaffold_1	-	133691	134539	97.718971	22.161051	34.546455
BAESF_00051	-	scaffold_1	+	136311	143836	122.102043	29.887634	46.591286
BAESF_00052	-	scaffold_1	+	143827	145984	3.105729	0.704328	1.097964
BAESF_00053	-	scaffold_1	+	146037	148115	20.041498	4.657931	7.261164
BAESF_00054	-	scaffold_1	-	148107	149505	9.506780	2.155981	3.360919
BAESF_00055	-	scaffold_1	-	149709	150327	14.466666	3.280802	5.114381
BAESF_00056	-	scaffold_1	-	150383	150699	118.711380	26.921783	41.967873
BAESF_00057	-	scaffold_1	-	150815	155206	46.501041	10.545670	16.439449
BAESF_00058	-	scaffold_1	-	155198	158644	24.284595	5.507346	8.585300
BAESF_00059	-	scaffold_1	-	158703	159267	4.049558	0.918373	1.431635
BAESF_00060	-	scaffold_1	-	159488	160435	177.301285	40.209011	62.681080
BAESF_00061	-	scaffold_1	+	160291	161125	13.321317	3.021055	4.709467
BAESF_00062	-	scaffold_1	+	161720	165938	20.927416	4.772576	7.439881
BAESF_00063	-	scaffold_1	-	166095	169277	52.860149	11.987810	18.687576
BAESF_00064	-	scaffold_1	-	169349	171332	42.719879	9.688165	15.102701
BAESF_00065	-	scaffold_1	+	171114	173049	54.563198	12.468423	19.436794
BAESF_00066	-	scaffold_1	+	172996	177722	158.137344	39.513172	61.596363
BAESF_00067	-	scaffold_1	+	177736	179427	68.987381	16.519684	25.752234
BAESF_00068	-	scaffold_1	+	179474	181823	11.368896	2.578278	4.019230
BAESF_00069	-	scaffold_1	+	182084	183857	4.699253	1.065713	1.661321
BAESF_00070	-	scaffold_1	+	184439	187681	12.239976	2.775825	4.327182
BAESF_00071	-	scaffold_1	-	188654	198102	1.980642	0.449177	0.700214
BAESF_00072	-	scaffold_1	-	198440	201369	5.170546	1.172595	1.827936
BAESF_00073	-	scaffold_1	-	201608	203007	105.312241	23.883080	37.230892
BAESF_00074	-	scaffold_1	+	203240	203925	69.604622	15.785181	24.607227
BAESF_00075	-	scaffold_1	+	204285	206634	64.381325	14.600623	22.760641
BAESF_00076	-	scaffold_1	-	207190	208102	11.323625	2.568011	4.003226
BAESF_00077	-	scaffold_1	+	208208	212074	23.924778	5.425745	8.458095
BAESF_00078	-	scaffold_1	+	212181	214036	1102.891235	250.117538	389.903656
BAESF_00079	-	scaffold_1	+	214166	214518	217.841354	49.402828	77.013161
BAESF_00080	-	scaffold_1	+	214766	217115	19.721424	4.472494	6.972088
BAESF_00082	-	scaffold_1	-	220441	235006	80.980637	18.365074	28.628975
BAESF_00083	-	scaffold_1	+	235061	236517	85.501846	19.390409	30.227352
BAESF_00084	-	scaffold_1	+	237162	239440	30.529163	6.923511	10.792933
BAESF_00085	-	scaffold_1	-	239472	240973	6.895993	1.563898	2.437931
BAESF_00086	-	scaffold_1	+	241009	243006	15.221916	3.452080	5.381383
BAESF_00087	-	scaffold_1	-	242959	248507	61.924240	14.043397	21.891993
BAESF_00088	-	scaffold_1	+	248686	249449	397.387390	90.120911	140.487823
BAESF_00089	-	scaffold_1	-	249402	252883	28.426796	6.446728	10.049686
BAESF_00090	-	scaffold_1	+	253139	255145	7.795285	1.767842	2.755857
BAESF_00091	-	scaffold_1	-	255146	257041	52.905266	11.998042	18.703526
BAESF_00092	-	scaffold_1	+	257145	257661	139.245895	31.578672	49.227409
BAESF_00093	-	scaffold_1	+	257800	258814	15.298875	3.469532	5.408590
BAESF_00094	-	scaffold_1	-	258859	267123	134.023102	30.394230	47.381004
BAESF_00095	-	scaffold_1	+	267448	268343	1499.869385	340.145630	530.246826
BAESF_00096	-	scaffold_1	+	268417	270059	22.374798	5.074235	7.910132
BAESF_00097	-	scaffold_1	+	270175	271891	109.566948	24.847979	38.735054
BAESF_00098	-	scaffold_1	-	271891	275931	50.109016	11.938482	18.610682
BAESF_00099	-	scaffold_1	+	276111	280951	9.583889	2.173468	3.388179
BAESF_00100	-	scaffold_1	-	280997	288923	4.639696	1.052207	1.640265
BAESF_00101	-	scaffold_1	+	288915	289864	1188.798462	269.599884	420.274292
BAESF_00102	-	scaffold_1	-	289866	292373	307.707367	69.857147	108.899025
BAESF_00103	-	scaffold_1	-	292364	295688	64.186935	14.556540	22.691919
BAESF_00104	-	scaffold_1	-	295784	297641	429.071045	97.306236	151.688904
BAESF_00105	-	scaffold_1	+	297727	300404	78.380913	17.775499	27.709896
BAESF_00106	-	scaffold_1	+	300507	301414	46.029167	10.438657	16.272629
BAESF_00107	-	scaffold_1	-	301490	302175	2777.308838	629.847839	981.858215
BAESF_00108	-	scaffold_1	+	302302	306076	24.734676	5.609417	8.744416
BAESF_00109	-	scaffold_1	-	305828	309356	106.332802	24.114525	37.591690
BAESF_00110	-	scaffold_1	+	309342	310550	138.123413	31.324112	48.830582
BAESF_00111	-	scaffold_1	-	310580	312653	19.560574	4.436016	6.915223
BAESF_00112	-	scaffold_1	+	312730	314759	23.680359	5.370315	8.371685
BAESF_00113	-	scaffold_1	+	314756	319404	32.894577	7.631999	11.897383
BAESF_00114	-	scaffold_1	+	319522	321577	158.353104	35.911873	55.982357
BAESF_00115	-	scaffold_1	+	321821	322225	249.096298	56.490932	88.062675
BAESF_00116	-	scaffold_1	+	322471	323746	22.664434	5.139920	8.012527
BAESF_00117	-	scaffold_1	-	323747	324802	304.182648	68.983612	107.537277
BAESF_00118	-	scaffold_1	+	324969	326692	775.408325	175.849823	274.129059
BAESF_00119	-	scaffold_1	+	327359	330971	16.907156	3.834264	5.977164
BAESF_00120	-	scaffold_1	+	331187	334740	7.817226	1.772818	2.763613
BAESF_00122	-	scaffold_1	+	335996	336816	7.247260	1.643559	2.562114
BAESF_00123	-	scaffold_1	-	336882	338651	1.406780	0.319035	0.497337
BAESF_00124	-	scaffold_1	-	338805	339297	5.951318	1.349661	2.103961
BAESF_00125	-	scaffold_1	+	339629	340751	68.288979	15.486814	24.142109
BAESF_00126	-	scaffold_1	+	341043	342173	2996.938477	679.656250	1059.503540
BAESF_00127	-	scaffold_1	+	342331	343167	55.392681	12.562147	19.582899
BAESF_00128	-	scaffold_1	+	343230	344215	21.458944	4.883293	7.612475
BAESF_00129	-	scaffold_1	+	344399	346283	40.190392	9.114518	14.208454
BAESF_00130	-	scaffold_1	-	346306	353951	61.353428	13.913945	21.690193
BAESF_00131	-	scaffold_1	-	354028	358612	4.702176	1.066376	1.662354
BAESF_00132	-	scaffold_1	-	358740	360543	17.162468	3.892165	6.067424
BAESF_00133	-	scaffold_1	-	360800	361325	101.441620	23.005287	35.862514
BAESF_00134	-	scaffold_1	+	361435	362410	52.558983	11.919511	18.581106
BAESF_00135	-	scaffold_1	+	362440	368242	30.215588	6.948711	10.832218
BAESF_00136	-	scaffold_1	+	368330	369922	4.189579	0.950127	1.481136
BAESF_00137	-	scaffold_1	+	369964	371541	1.327843	0.301133	0.469431
BAESF_00138	-	scaffold_1	-	371537	372429	547.329468	124.125298	193.496643
BAESF_00139	-	scaffold_1	+	372536	377344	425.512390	96.499199	150.430817
BAESF_00140	-	scaffold_1	+	377465	378483	75.079872	17.026876	26.542885
BAESF_00141	-	scaffold_1	-	377956	378898	1805.841431	409.535065	638.416626
BAESF_00142	-	scaffold_1	-	378997	380835	232.344971	52.692009	82.140602
BAESF_00144	-	scaffold_1	+	381803	384615	6.017419	1.364651	2.127330
BAESF_00145	-	scaffold_1	+	385132	385374	3.255144	0.738213	1.150787
BAESF_00146	-	scaffold_1	+	385525	389668	27.570049	6.252432	9.746802
BAESF_00147	-	scaffold_1	+	389775	390952	323.141968	73.283272	114.239937
BAESF_00148	-	scaffold_1	-	390953	393300	265.773621	60.273075	93.958588
BAESF_00149	-	scaffold_1	-	393488	394910	16.361382	3.710492	5.784217
BAESF_00150	-	scaffold_1	+	394991	402072	31.130854	7.059964	11.005649
BAESF_00151	-	scaffold_1	-	401596	407634	74.587029	16.915108	26.368652
BAESF_00152	-	scaffold_1	-	407697	410703	106.441292	24.139130	37.630043
BAESF_00153	-	scaffold_1	+	411164	414110	14.397569	3.265131	5.089953
BAESF_00154	-	scaffold_1	-	414193	418895	23.102762	5.687510	8.866156
BAESF_00155	-	scaffold_1	-	419392	419737	0.000000	0.000000	0.000000
BAESF_00156	-	scaffold_1	-	419888	424014	0.461286	0.104612	0.163078
BAESF_00157	-	scaffold_1	-	424289	427261	22.619003	5.129617	7.996466
BAESF_00158	-	scaffold_1	-	427280	428054	83.935173	19.035114	29.673489
BAESF_00159	-	scaffold_1	-	428078	430237	39.162231	8.881349	13.844971
BAESF_00160	-	scaffold_1	-	431322	433860	17.020163	3.859892	6.017115
BAESF_00161	-	scaffold_1	+	433896	436871	29.729996	6.742273	10.510405
BAESF_00162	-	scaffold_1	+	436897	439097	56.524048	12.818722	19.982870
BAESF_00163	-	scaffold_1	-	439098	441321	493.883545	112.004646	174.601974
BAESF_00164	-	scaffold_1	+	441324	443036	62.935051	14.272633	22.249344
BAESF_00165	-	scaffold_1	+	443441	446639	127.972900	29.022144	45.242085
BAESF_00166	-	scaffold_1	-	446310	449951	10.884122	2.468339	3.847849
BAESF_00167	-	scaffold_1	-	450097	454348	40.045048	9.081556	14.157071
BAESF_00168	-	scaffold_1	-	454333	457774	504.128784	114.328102	178.223969
BAESF_00169	-	scaffold_1	+	457870	459435	624.963562	141.731430	220.942520
BAESF_00170	-	scaffold_1	-	459413	461282	9.195808	2.232398	3.480044
BAESF_00171	-	scaffold_1	+	461321	465244	140.630508	31.892681	49.716915
BAESF_00172	-	scaffold_1	-	465332	466201	75.086899	17.028471	26.545368
BAESF_00173	-	scaffold_1	+	466392	468526	52.745987	11.961920	18.647217
BAESF_00174	-	scaffold_1	+	468620	469720	0.148831	0.033752	0.052616
BAESF_00175	-	scaffold_1	+	469848	473087	73.046852	16.565821	25.824156
BAESF_00176	-	scaffold_1	-	473428	474721	195.034943	44.230709	68.950439
BAESF_00177	-	scaffold_1	+	474932	476735	138.491150	32.957420	51.376717
BAESF_00178	-	scaffold_1	-	476839	485845	44.677101	10.132030	15.794634
BAESF_00179	-	scaffold_1	+	485847	489308	186.167557	42.219734	65.815559
BAESF_00180	-	scaffold_1	+	489344	491038	167.677963	38.026600	59.278965
BAESF_00181	-	scaffold_1	+	491948	492608	8.543117	1.937438	3.020236
BAESF_00182	-	scaffold_1	+	492641	494160	241.004898	54.655937	85.202133
BAESF_00183	-	scaffold_1	+	494380	499180	26.957293	6.113470	9.530174
BAESF_00184	-	scaffold_1	-	498746	500712	98.575455	22.355289	34.849247
BAESF_00185	-	scaffold_1	-	500958	502392	80.696075	18.300539	28.528372
BAESF_00186	-	scaffold_1	-	502537	504713	642.540161	145.717514	227.156342
BAESF_00187	-	scaffold_1	-	504992	508314	30.626684	6.945627	10.827410
BAESF_00188	-	scaffold_1	-	508364	510599	118.946663	26.975142	42.051052
BAESF_00189	-	scaffold_1	+	510733	513387	42.980583	9.747287	15.194867
BAESF_00190	-	scaffold_1	-	513374	515558	8.667693	1.965690	3.064278
